time,bus1.v_a,bus1.v_b,bus1.v_c,bus2.v_a,bus2.v_b,bus2.v_c,line1.i_a,line1.i_b,line1.i_c
0.0047200000000000106,-35.724442873935708,160.61857512131476,-124.89413224695933,-31.427946160352747,156.26937418581883,-124.84142802515949,5.7977556124231375,7.3706276226582883,-13.168383235137034
0.0047400000000000107,-36.966285793406911,161.00217046445718,-124.03588467061591,-32.65074644607941,156.67156643889422,-124.0208199924933,5.7081832286168481,7.4529792222001809,-13.161162450871771
0.0047600000000000108,-38.206028056620859,161.37661603598451,-123.17058797891468,-33.871692834175242,157.06485517918583,-123.19316234467485,5.6182863916391259,7.5349072031124686,-13.153193594805467
0.0047800000000000108,-39.443598799968058,161.74188822868447,-122.2982894282528,-35.090715050043549,157.44921569553907,-122.35850064514609,5.5280701341467031,7.6164068136911665,-13.144476947890867
0.0048000000000000109,-40.678927499251635,162.09796516993154,-121.41903767020169,-36.307744227604125,157.82462511514493,-121.51688088717854,5.4375395200219749,7.6974733415484105,-13.135012861622505
0.0048200000000000109,-41.911943704604759,162.44482851878578,-120.53288481368818,-37.522708570253087,158.19106385128086,-120.66835528065225,5.3466999249818699,7.7781024558254988,-13.124802380858606
0.004840000000000011,-43.142576887269179,162.78245618589668,-119.63987929812011,-38.735539391744283,158.54850882948429,-119.81296943735123,5.2555563937727943,7.8582894207216976,-13.11384581454484
0.004860000000000011,-44.370756532525732,163.1108267489569,-118.74007021590928,-39.946167452332325,158.89693759594851,-118.95077014321424,5.1641140300385411,7.938029572497161,-13.102143602585157
0.0048800000000000111,-45.59641287554426,163.42992169619282,-117.8335088201122,-41.154523872374099,159.23633046240542,-118.08180658961619,5.0723780287625972,8.0173183749129286,-13.089696403724082
0.0049000000000000111,-46.819478723117633,163.73973163181594,-116.92025290814756,-42.360541798467096,159.56667642102099,-117.20613462212543,4.9803538173872033,8.0961516305608363,-13.076505447995689
0.0049200000000000112,-48.039882653849347,164.04023217179451,-116.00034951738007,-43.564151045721637,159.88795019183834,-116.32379914567477,4.8880464411525386,8.1745245849367709,-13.062571026136052
0.0049400000000000112,-49.257554801511034,164.33140444491474,-115.07384964282423,-44.765282654600618,160.20013174432279,-115.43484908926651,4.7954610858763216,8.2524326884417913,-13.047893774363942
0.0049600000000000113,-50.472427473798412,164.61323716901251,-114.1408096946203,-45.963870026014256,160.50320859442388,-114.53933856794026,4.7026032576365928,8.3298719049928707,-13.032475162674377
0.0049800000000000113,-51.684432577196056,164.88571766131764,-113.20128508351353,-47.159846125237564,160.79716686534093,-113.63732073962042,4.6094784034053706,8.4068381037344455,-13.016316507183806
0.0050000000000000114,-52.89349985089676,165.14882567316323,-112.25532582164416,-48.353141564299648,161.0819851568119,-112.72884359201574,4.5160916508714131,8.4833266418616837,-12.999418292776163
0.0050200000000000002,-9.0183268781279864,165.40515394215791,-111.30034074648682,-6.2481870657884073,141.24145980261503,-131.93009605560823,4.526258329615688,8.5330820450836438,-13.008028451523431
0.0050400000000000002,-9.2176574723036353,165.64344509258356,-110.34768601838157,-3.4885176947404113,143.08763755799805,-129.42915247784649,4.3623724206194439,8.6687838130059696,-12.92946780551758
0.0050600000000000003,-9.419289406826783,165.88090434249546,-109.38017306063097,-43.009219953952091,167.71566125641419,-104.13090269187902,4.3677665460488395,8.7181343703598149,-12.936030401539842
0.0050800000000000003,-9.6204919121749626,166.1094073255386,-108.40596840326366,1.3472355662469624,151.52115833094962,-119.63965774517581,4.3792613064644472,8.7622706991542163,-12.94657622548343
0.0051000000000000004,-9.8181925577034601,166.31978559316673,-107.43428261775651,7.8523097265449593,154.72071992669049,-115.73896759252227,4.2132167192411867,8.892716254740419,-12.869578848749216
0.0051200000000000004,-10.018084692383065,166.52914467240336,-106.44805348426996,-31.359285173371703,180.51777427932575,-89.225443148374282,4.2119187388425008,8.9382871217542892,-12.876218869467039
0.0051400000000000005,-10.217619977401755,166.72984111718213,-105.45496859931208,11.541598169754302,164.32790549375653,-104.68343993582778,4.2231271788751927,8.9753257907522848,-12.890150966908253
0.0051600000000000005,-10.413586718496761,166.91222176259041,-104.46472599985319,17.839200252724719,164.94674254607938,-103.31747031413167,4.0548414785395384,9.1002202642762349,-12.814984383537842
0.0051800000000000006,-10.611654587699753,167.09326081708994,-103.46039754590961,-24.789162690012496,188.10994774512397,-79.39191755382177,4.0479208987782522,9.143115407470324,-12.820571149882294
0.0052000000000000006,-10.809457721804401,167.26581537136735,-102.44917357485571,13.429208489601775,168.7485769810427,-97.975666642520778,4.06106369324959,9.1753647653929935,-12.835555094059576
0.0052200000000000007,-11.003643950610455,167.41978333018992,-101.44120283101766,17.252957545153304,164.53458517000513,-101.39690412836818,3.8938408450998603,9.2978625974843769,-12.759039421206088
0.0052400000000000007,-11.199848924822122,167.57203088557904,-100.41966812979248,-29.82301238601066,183.97098397374199,-81.152670307912629,3.8850627246596057,9.3418487573556455,-12.759781387941194
0.0052600000000000008,-11.395882170550413,167.71595832820404,-99.391218619771848,3.9077693042562958,161.68128680357555,-102.61939398033707,3.9039448401542942,9.3732612656521557,-12.771840551565646
0.0052800000000000008,-11.588249925143918,167.84107653896754,-98.366393618780705,6.7340661809845201,154.14533333161964,-109.31737697780154,3.7415528455414626,9.4968821398251748,-12.690432579841556
0.0053000000000000009,-11.782539411725582,167.96416137909293,-97.328468464989243,-42.123496997078497,172.42127540010813,-90.188525704192372,3.7337874053526225,9.5448695355588402,-12.683396643586009
0.0053200000000000009,-11.976732191885809,168.07919494854994,-96.283513054676746,-9.5153032585071813,150.62875737645859,-111.11313947205228,3.7601828925270624,9.5773602790665233,-12.690593700506488
0.005340000000000001,-12.167194366013254,168.17533657738861,-95.242420906283471,-3.872602069885422,143.6060472418624,-117.25309171529832,3.6033846607375501,9.7026686744374384,-12.603707353384719
0.005360000000000001,-12.359457450895857,168.26926014420536,-94.188571887524077,-50.641023461073445,164.52049588186742,-95.441096024318824,3.5959466505747018,9.7539881815977605,-12.589541686590341
0.0053800000000000011,-12.551677565316385,168.3555254403548,-93.127460767199366,-15.79504050196446,146.63348339605051,-112.41571754089334,3.6278695324186652,9.7856954071074682,-12.593718084604477
0.0054000000000000012,-12.740088946396217,168.4229333073485,-92.070342105569708,-4.7754984567907579,142.72106604830199,-115.40104123406667,3.4738792400452523,9.9097067687483875,-12.504318259085261
0.0054200000000000012,-12.930167010385022,168.48800566209485,-91.000750734994355,-47.90205513314212,167.73554934889137,-89.444832206201994,3.4631563525253433,9.9607518870898879,-12.486610352956228
0.0054400000000000013,-13.120249863410772,168.54584175751049,-89.923642923006099,-10.618179487309392,154.008554036573,-102.21541664445894,3.4966176247129077,9.9878259525034956,-12.491597375058051
0.0054600000000000013,-13.306452168422974,168.58485594414324,-88.850665017303683,4.7230010418839896,152.17305937055525,-103.07995622095085,3.3417964233787223,10.106732976196382,-12.403473666990379
0.0054800000000000014,-13.494194613689011,168.62136009097975,-87.765560507105548,-36.925140134156443,179.07407222942686,-75.193520753085764,3.3245976613595283,10.154311265310566,-12.385398905560574
0.0055000000000000014,-13.682004089528219,168.65096106849532,-86.672784715062662,-0.32535460615844525,166.41223862196964,-86.855412897180713,3.3572432567004307,10.174504639729665,-12.393427679219233
0.0055200000000000015,-13.865883907717281,168.66167394012965,-85.584382202739036,15.648406025122364,163.00421930019763,-89.249112472010182,3.2005901060009809,10.287120371279773,-12.307751293021056
0.0055400000000000015,-14.051197173015078,168.66957395414514,-84.484339013372249,-28.271753463472574,187.94972821465996,-63.274988195998269,3.1770671818888268,10.331384564777164,-12.289141847705121
0.0055600000000000016,-14.236659344415573,168.67077844819246,-83.376599888511691,4.0729032660543023,172.83635567708421,-77.345400283242071,3.2102123356528032,10.346148309831376,-12.298746871959752
0.0055800000000000016,-14.418164906294844,168.65293558289076,-82.273579553849999,17.791616423852922,165.00190144383569,-84.122689072444587,3.0543414073967465,10.454906624787426,-12.213070148964961
0.0056000000000000017,-14.601009164105813,168.63189599779236,-81.159491115360026,-30.222920923038625,186.08597692505535,-61.967331709134015,3.0278080002611207,10.499147116106126,-12.19062250045773
0.0056200000000000017,-14.784089640491244,168.60432387277044,-80.037734916881561,-2.8456813248177322,167.84929883652734,-79.118563965743462,3.0650654561033166,10.512268965098743,-12.19800357416481
0.0056400000000000018,-14.963191423226146,168.55756115804112,-78.92103304721924,9.1721226742609989,156.18160060739612,-89.68679193672267,2.9138508349987537,10.620844318359332,-12.108640250056656
0.0056600000000000018,-15.143526272738724,168.50725606559212,-77.793795156123693,-41.116427464509208,175.15707094966959,-69.597921261805837,2.8876454770436704,10.668389863902188,-12.079014491934521
0.0056800000000000019,-15.32417518258841,168.45066365563741,-76.658865711168559,-15.955121181872078,156.57509772186302,-87.052518609725951,2.9314938321119377,10.682457758413236,-12.081573183480302
0.0057000000000000019,-15.500806726450184,168.37485472782424,-75.529201288103962,-2.211381239641395,144.53581452594358,-97.950589257988014,2.7865093051608887,10.792293229965356,-11.987070348641808
0.005720000000000002,-15.678548460312495,168.29528649895383,-74.389440939743096,-50.977026922874288,165.12268841488364,-76.208766198995534,2.7609125485607242,10.843391047910277,-11.950010094210567
0.005740000000000002,-15.8566508959132,168.20979314272785,-73.241805155959227,-24.439132770110614,149.83176113886589,-90.330964342946316,2.8102417715905248,10.857461085663454,-11.948681799102991
0.0057600000000000021,-16.030686388526362,168.10519327534527,-72.099547824487729,-5.9044407794384286,140.53028018509934,-98.450074343359219,2.6694798271534426,10.966347095003981,-11.851241189141613
0.0057800000000000021,-16.205691821587173,167.99670179803272,-70.947527719222379,-50.869238474763556,164.92602164975114,-72.858425739765991,2.6414540440081407,11.017947407138607,-11.809789034367851
0.0058000000000000022,-16.381097719180627,167.88270822357441,-69.787426058909432,-21.86842327547005,154.04657182804766,-82.528391124582058,2.6925699654575461,11.028455104235448,-11.808131717265796
0.0058200000000000023,-16.552386147181938,167.74974680286817,-68.632781026760355,1.3050048685660143,147.37210259800045,-87.979935935080945,2.5523604067248264,11.132573741194976,-11.711565386284708
0.0058400000000000023,-16.724506852320435,167.6127398964488,-67.468746632394385,-41.152921676297431,174.2118557065933,-59.903929547114757,2.5184143850793395,11.181155441250654,-11.669237245068119
0.0058600000000000024,-16.89707756797927,167.47058398203319,-66.296490831952369,-12.113137339154731,165.35071980476653,-67.515444504706068,2.5683557356840674,11.185282665650835,-11.670064509690063
0.0058800000000000024,-17.065500121791409,167.30951937916004,-65.129857459002011,12.475088485407761,158.12301061161307,-73.480301500135255,2.4268986015874856,11.282674704142995,-11.57632781949073
0.0059000000000000025,-17.234636093845285,167.14413647112576,-63.954328595506333,-31.050970891890586,183.75413759163069,-46.573207567183815,2.3863290054905595,11.327480126832778,-11.533878157306383
0.0059200000000000025,-17.40428990876616,166.97383787655482,-62.77057778831017,-5.6431552002544532,173.26645547246892,-55.771771565864469,2.4354683762709173,11.325795572839048,-11.536618774269913
0.0059400000000000026,-17.569789442836313,166.78458566159912,-61.592719925691675,17.043634664523957,162.2348419666869,-65.501251222446228,2.2945772821162138,11.418080830220649,-11.44409003695495
0.0059600000000000026,-17.735898892119788,166.59064583717969,-60.406566738500857,-30.018987702598508,184.09990921492621,-42.321156127364233,2.2500913483650336,11.461762696205248,-11.39886492752192
0.0059800000000000027,-17.902603745093419,166.3919495866696,-59.212265464322307,-9.7659620861516956,170.49146057695486,-54.60164900864428,2.3016859029064025,11.457668595738527,-11.400116124319771
0.0060000000000000027,-18.06515679305036,166.17424043044247,-58.024151853028911,10.681180423230298,155.35044384221422,-68.401916449589137,2.1651052085277507,11.548461157357334,-11.30518137875808
0.0060200000000000028,-18.228213871102941,165.95148656318941,-56.828337549851454,-38.97827865866229,174.33192331607799,-48.067021016218732,2.1202738908649068,11.594560492298234,-11.253640585620074
0.0060400000000000028,-18.391934442828301,165.72418197103991,-55.62440805165761,-21.879129871215152,159.6249082564488,-61.407922089375354,2.1772865090924221,11.591146116092153,-11.250314545712694
0.0060600000000000029,-18.551494758619157,165.47791021922714,-54.426864778098803,-0.79951221520002802,143.28832275667313,-76.365828817986184,2.0473072554248639,11.682605806361673,-11.150816086362603
0.0060800000000000029,-18.711434450730252,165.22634314629241,-53.222114226236918,-49.564682275437121,162.82770980721457,-55.435330120447432,2.0032611187476617,11.732229486198282,-11.091855517197066
0.006100000000000003,-18.872084938338975,164.97056128865424,-52.009160027203833,-31.99382087321229,150.65416308466038,-66.205303547092967,2.065557931023299,11.729420371354804,-11.084030151687585
0.006120000000000003,-19.028549148321719,164.69597211847119,-50.802678120791292,-6.9070026013313717,136.53067549528552,-78.912888256357647,1.9409307821266746,11.820235323400823,-10.98128395790738
0.0061400000000000031,-19.185251435889697,164.41595545838848,-49.589372903155272,-51.943098820088814,159.39293825821335,-54.622529858031584,1.8953949257243081,11.871009125804012,-10.917282611606947
0.0061600000000000031,-19.342695282236743,164.13212851492148,-48.367712062092572,-32.051710596970103,151.63019395698427,-60.944959653430018,1.9596734264040305,11.865757170034968,-10.908011463375326
0.0061800000000000032,-19.495925107011743,163.82972607841364,-47.152546371520032,-2.2698359192763209,140.4887629657255,-70.633988090532625,1.836974127984929,11.95228060235913,-10.805670420527171
0.0062000000000000033,-19.64924975571515,163.52176452475425,-45.930946544308156,-43.974563187908707,166.17849381694623,-43.479908222121963,1.786370960606116,12.000571856855942,-10.740267734695014
0.0062200000000000033,-19.803350871269828,163.21035682319933,-44.700884226385661,-23.388619998563513,161.22402979060692,-46.958053426443335,1.8492664621777173,11.989680423266494,-10.732754870682491
0.0062400000000000034,-19.953226170213409,162.88054925058026,-43.477402973672447,8.4798579734214545,150.50790022103627,-56.18602386176174,1.7260526139618584,12.069334697027672,-10.63340470986674
0.0062600000000000034,-20.103069475792676,162.54495215146326,-42.247980141283087,-33.096191153826148,175.75472727395402,-29.439343580315736,1.6688926128507011,12.113585493812984,-10.568167348509292
0.0062800000000000035,-20.253741612460221,162.20615712272829,-41.010113044748977,-15.381587969403736,170.05560441170141,-33.626898613787652,1.7299273311581576,12.096736320206194,-10.562740446652244
0.0063000000000000035,-20.400199773828838,161.84903035127917,-39.779025104998546,15.057726614416007,156.31779378967136,-45.841554918083418,1.6071066887329339,12.170308221309105,-10.465604458435193
0.0063200000000000036,-20.546517762896826,161.48577812364402,-38.542600343537217,-29.330189532650394,178.09954079396388,-22.525217801782532,1.5453802097901039,12.212417040655419,-10.398644678067955
0.0063400000000000036,-20.693729128157333,161.11948211897612,-37.29784802415432,-16.681746748741837,169.47035295103009,-29.608362151984519,1.607241048791259,12.192480497776746,-10.392444764254364
0.0063600000000000037,-20.836751888201988,160.73488238403192,-36.060119662533815,11.157985338489178,151.58635436324411,-45.934990526843009,1.4882760526719672,12.263297786881148,-10.294207243491144
0.0063800000000000037,-20.979529024325526,160.34380503407095,-34.817681390147918,-35.977794094431864,169.91615954684545,-26.0366434644294,1.4255740285652878,12.306801486814258,-10.222000899999724
0.0064000000000000038,-21.123259109304019,159.94985827076297,-33.567017872679564,-27.208663979733039,159.55396829699274,-34.819106539047226,1.4915178015925377,12.287159472948076,-10.211659447596274
0.0064200000000000038,-21.262819193325047,159.53770671336031,-32.32355797437863,0.21292561244573402,139.76214032142627,-53.02014520587322,1.3792252022231508,12.357942092419034,-10.109614480336717
0.0064400000000000039,-21.402013869222355,159.11881908721355,-31.075927064052891,-46.629750965072823,157.61225565956727,-33.568338699136255,1.3174637270919931,12.404670078456141,-10.030346852700037
0.0064600000000000039,-21.542200521782316,158.69734271897212,-29.82007261253727,-38.305867960431065,148.95143239893983,-40.616557312745847,1.3881403090723368,12.386136201927899,-10.015065593260767
0.006480000000000004,-21.678219681312026,158.25789206290366,-28.57147546941265,-7.8554427266854399,130.76264942760136,-57.181945779458133,1.2821630017534611,12.456428418902558,-9.9096849064851629
0.006500000000000004,-21.813735315642557,157.81156493503414,-27.319133803218982,-51.20248490415387,151.26484699996954,-35.045727183823708,1.2198566865552625,12.504792282726839,-9.8249610505957392
0.0065200000000000041,-21.950263369365157,157.36301989092865,-26.058485632811859,-40.860688924954637,146.77883050100831,-37.887087600786835,1.2926222214459282,12.484922600289853,-9.8072012276249243
0.0065400000000000041,-22.0826194154427,156.89681408764889,-24.805070941995751,-5.9095154272925123,131.72400504526098,-51.286743933587232,1.1898604461461408,12.551497245345876,-9.7017299423798651
0.0065600000000000042,-22.214328480970874,156.42362558191536,-23.548309449814155,-45.33503044598681,155.24852753155278,-26.096706553191659,1.1235470103497331,12.597974162186434,-9.6150912851765007
0.0065800000000000042,-22.347070243757859,155.94858150726486,-22.283172374635264,-33.751558289495748,154.16633622847141,-25.503031770988901,1.1948942908958919,12.573377404506349,-9.5982634197315591
0.0066000000000000043,-22.475645858095543,155.45615606676265,-21.025284416536746,3.8195279541169707,140.41986864870859,-37.563402441699047,1.0924244177807043,12.633230763692019,-9.4957251499551063
0.0066200000000000044,-22.603444892556087,154.95656868513575,-19.764525670056869,-34.350400625598681,164.23936853941896,-12.047745879322134,1.0199730733231223,12.675593239650361,-9.4094197325394795
0.0066400000000000044,-22.732311636921718,154.45538158007048,-18.495433998826158,-24.789730235718658,163.29586294866488,-11.28503277922704,1.0886166476674448,12.645152860253553,-9.3946615645042133
0.0066600000000000045,-22.85704082820423,153.93699103613622,-17.233713731900252,11.900724513206237,147.42215830436021,-25.442575388497122,0.98647845346947427,12.6982287963272,-9.2951342855706489
0.0066800000000000045,-22.98088369416546,153.41114955323476,-15.969713582524951,-28.234592847199522,168.25234324319439,-2.8864597697797345,0.90908097119583875,12.737563848142628,-9.2080975729431866
0.0067000000000000046,-23.105843751505642,152.88385768722742,-14.697534663813556,-23.39920709509056,164.73914307040604,-4.6639615712087936,0.97703871052077251,12.70347799604656,-9.1932340775319705
0.0067200000000000046,-23.226711362046842,152.33947649237385,-13.432918454588995,10.515052314603425,144.9119884377522,-22.745767086934862,0.87820638530232631,12.75265655722961,-9.0938615063346315
0.0067400000000000047,-23.346591118425092,151.78731571130666,-12.166658165332427,-32.334954176467718,161.94295693102521,-3.9599769093876449,0.79928870820231701,12.792285790973427,-9.002796297201197
0.0067600000000000047,-23.467636375725029,151.23384267207828,-10.892388890561421,-31.864720978618159,156.21145884927981,-7.9271849456193797,0.86987912280241042,12.758032891033075,-8.984374092764428
0.0067800000000000048,-23.58463246233109,150.66343831868224,-9.6258346008063302,0.67982120042579885,133.90978040623099,-28.455220167996398,0.77751172263885937,12.806400342176486,-8.8820956444004313
0.0068000000000000048,-23.700529472667053,150.08499835771738,-8.3582036910926352,-42.449518810505964,149.50824791296134,-11.073937752764472,0.69961365136574283,12.84872824413363,-8.7846237677899222
0.0068200000000000049,-23.817621663887099,149.50547071245609,-7.0826531942286595,-43.285453323659489,144.61188979028731,-14.178316792681905,0.77422017001959487,12.815890845826964,-8.7610872542457905
0.0068400000000000049,-23.930693386711891,148.90929343213094,-5.8148504955802842,-8.7766615463229485,123.23439815830197,-33.754778549281063,0.68878872146723968,12.863837239111817,-8.6555404581622923
0.006860000000000005,-24.042536540483393,148.30494340361781,-4.5464246871869065,-48.828304899977937,140.70433216269922,-14.474948522364338,0.61124247267729848,12.908109317344991,-8.5524446184374945
0.006880000000000005,-24.155585120717852,147.69983300400574,-3.2700698669084076,-48.069332399463946,139.53652223806955,-13.824007128502638,0.6879875278714751,12.874950907601528,-8.5255591506073216
0.0069000000000000051,-24.264630602237418,147.07845148902607,-2.0014037139938075,-9.4882839052300447,121.25379949310654,-30.279234802241675,0.60689412399805975,12.919814630680641,-8.4194350883623326
0.0069200000000000051,-24.372309896532411,146.44882140112196,-0.73251166245331489,-45.260911760537894,141.7441624716746,-7.9528206521500735,0.52657216359834469,12.962793860450647,-8.3139824053307994
0.0069400000000000052,-24.481199173523635,145.81877505700098,0.54433221598168791,-42.843687798788366,144.35798803718274,-3.4944020304432604,0.60194554459680283,12.925965262876298,-8.2871278789983442
0.0069600000000000052,-24.586108856013755,145.17282958738892,1.8135351204831878,-1.289691819847703,128.13610263723504,-17.863262163286208,0.5220055684091035,12.96449982116521,-8.1837043868840702
0.0069800000000000053,-24.689524834846267,144.5185131923615,3.0825168820249997,-34.795966434904315,149.58373925836779,5.4456414310091468,0.43628766402518215,13.003460480765559,-8.0786525445808408
0.0070000000000000053,-24.794166953222366,143.86403435292192,4.359376631476704,-33.513105896182637,153.16728298075958,10.898676232041058,0.50832133805456114,12.961157655954821,-8.0536655804542452
0.0070200000000000054,-24.894873441338508,143.19393764862488,5.6285491836404269,7.7118910737011106,135.78339883256382,-4.6076005217872842,0.42875231806386571,12.9925213585054,-7.9538175475880486
0.0070400000000000055,-24.993979131256364,142.51524190681124,6.8969431036934408,-26.817757629427387,154.83914453028268,16.33367570751701,0.33803807252922263,13.027715885363252,-7.8489479217970342
0.0070600000000000055,-25.094342445475277,141.83652386283669,8.1730244272035026,-29.70025281690431,156.35112216471109,19.739085983848639,0.4080089224560407,12.981382551113104,-7.8244192286251719
0.0070800000000000056,-25.190832548397193,141.14238718323094,9.4412857168699631,8.7485886752132096,135.41519109234198,0.70438379895642156,0.33115143767692051,13.00787541357078,-7.7258816770171652
0.0071000000000000056,-25.28562732764216,140.43936333211107,10.708146865811257,-28.289931245585894,150.55069807037765,17.748720201056727,0.2384921723063097,13.042245973362661,-7.6182877488959084
0.0071200000000000057,-25.381714481305355,139.73641962008898,11.982463186868667,-35.776010189476175,149.53048119634306,18.644908829609122,0.30960385789897543,12.995242973789185,-7.5908927367320294
0.0071400000000000057,-25.473993138616297,139.01827128988563,13.248837566835475,0.50292930688847748,125.72083544449551,-3.2408592683248219,0.23875596888293543,13.020119248235098,-7.490448273502829
0.0071600000000000058,-25.56447678421592,138.290994813655,14.513233573655993,-37.324945279175587,138.60434041249459,11.57379743487223,0.14709531242224097,13.056490171898872,-7.377343174308777
0.0071800000000000058,-25.656273212681874,137.56396820295328,15.784916058592403,-46.876506780989374,137.56943474020363,12.477289668612535,0.22138723402782107,13.011009902511324,-7.3449275108898036
0.0072000000000000059,-25.74431265974205,136.82205622403481,17.048637393046263,-9.7318911536700732,113.98762108943893,-9.1589818724021068,0.15775365951685094,13.035440540480002,-7.2414438464036337
0.0072200000000000059,-25.830441119988944,136.07089309573954,18.309914073753653,-45.031241166979399,127.89415314614871,6.7000362251472048,0.067271504818124134,13.073863957720414,-7.1228147048214678
0.007240000000000006,-25.917882009431903,135.32025244086049,19.578409000344326,-53.499839865117742,129.96863380864869,10.733915489756228,0.14363479152672678,13.028960311120469,-7.0863643504029818
0.007260000000000006,-26.001604043539597,134.55515610399465,20.839028024040012,-12.910281178063274,109.26438545052341,-8.0041216990165367,0.085254312883611336,13.050955945884299,-6.9818712961979328
0.0072800000000000061,-26.083288149366446,133.78076424035882,22.096816270711539,-43.821671864363907,126.0086653940306,10.712979671927446,-0.006704508307051959,13.088655754210363,-6.8605352492289882
0.0073000000000000061,-26.166274719140404,133.0072092945118,23.36179022566607,-50.363634954098245,132.01809521613563,18.701806337125934,0.068447940414325711,13.041193931352337,-6.8232266249224338
0.0073200000000000062,-26.245581621188428,132.21964623286684,24.618989409457193,-6.6264857905763979,113.9576400387202,2.627225421697112,0.012059602422558793,13.057470953407819,-6.7210499975369942
0.0073400000000000062,-26.322730216379913,131.42272538278405,25.872947757696501,-34.433134425567317,132.21681360824411,22.87854648003648,-0.084294091971806748,13.091401839504901,-6.60009514812121
0.0073600000000000063,-26.401178983796147,130.62688877830709,27.133990064055368,-41.242177780685047,139.93640775049093,32.59652302557695,-0.012855684021394434,13.03903902094757,-6.5643144433629512
0.0073800000000000063,-26.476004430595697,129.81741418188321,28.387279093409685,2.7214014129496196,121.67568246264103,16.340319058527243,-0.068763771964315198,13.048066728474305,-6.466028892278354
0.0074000000000000064,-26.548570603318012,128.99842345980844,29.636817225832079,-25.154724669670287,138.23324620295821,34.90833713776901,-0.16990706687096607,13.077697432522129,-6.3460310230863639
0.0074200000000000065,-26.622450392440133,128.18064994965621,30.893221753270534,-35.389227779907003,144.47627713616876,43.167713638222139,-0.10167595154398759,13.021085039453821,-6.3111719124091934
0.0074400000000000065,-26.692782883199104,127.3495157399318,32.141795935230483,5.9602498326073645,123.23903170845132,23.952611022494875,-0.1554768338591562,13.024481787130341,-6.2152047487523685
0.0074600000000000066,-26.760771099882369,126.50863179680879,33.386032817585395,-24.069566842888904,135.97477644489345,38.716088367343914,-0.25886652725701048,13.052222926594297,-6.0937994756200551
0.0074800000000000066,-26.830093174054138,125.66903605516302,34.636851782730027,-38.896231945378474,139.54634054217397,44.320929608244171,-0.19093400965843088,12.994425487482612,-6.0568442289412543
0.0075000000000000067,-26.895950075524667,124.81634405722963,35.879749559453153,-0.34239959328408004,115.22127776227511,22.034596545386769,-0.23939492054755257,12.995423345425328,-5.9600107431815958
0.0075200000000000067,-26.959377787368844,123.95369131305544,37.117742517476337,-31.570759678806102,125.05019479419938,33.907487037292483,-0.34184196471505707,13.024317575474003,-5.8342033310292445
0.0075400000000000068,-27.024148968447598,123.09243997345821,38.362073363167781,-49.080397858816298,127.82118611583796,38.727646833425119,-0.27170747279384516,12.967994579440777,-5.7925409363326619
0.0075600000000000068,-27.085526748929126,122.21844310707817,39.598475521575125,-10.744661880010328,103.05908970797614,16.019823974289441,-0.31299387336312418,12.968425968913111,-5.6930577383364351
0.0075800000000000069,-27.144376516487029,121.33438025140217,40.829508505752699,-40.075825209765902,113.04273253585222,28.06263538420983,-0.41354495358697624,12.99928463906156,-5.5620864200180096
0.0076000000000000069,-27.204558997542808,120.45193227459552,42.066732622552827,-57.067137951338594,118.17627032686454,35.260184604439878,-0.34152371715834934,12.94428114861673,-5.5159219458149567
0.007620000000000007,-27.261405000261931,119.55720207425418,43.296131304591775,-16.072646087620466,95.924756315380449,15.077436949173196,-0.37689050181547701,12.942901659140322,-5.4150841226570252
0.007640000000000007,-27.315611453051311,118.65239825306105,44.519791361369109,-41.138992334096024,108.40138489768763,29.627375729950053,-0.47761011384768898,12.973540319172757,-5.2811845676790545
0.0076600000000000071,-27.371127091860334,117.74948363437697,45.749554945880746,-56.076617361020645,117.39851787404538,40.70230711839865,-0.40658156284707103,12.917099056071617,-5.2333270514844479
0.0076800000000000071,-27.42335926348585,116.83479058933729,46.971633211522281,-11.961554701377551,98.193389493304267,23.579379460903905,-0.43918705975066313,12.910782028322972,-5.1343135586283113
0.0077000000000000072,-27.472843594256144,115.9100253223562,48.187610882745901,-33.28438124173146,112.60706546352021,40.079446509018929,-0.54308790855009481,12.938018947263167,-5.0007203279404262
0.0077200000000000072,-27.523616931058296,114.98738001930137,49.409560082024953,-47.680516928883925,123.92072486237694,53.483628276541936,-0.47592468750766304,12.877429237161126,-4.9539338051772113
0.0077400000000000073,-27.571173012530398,114.05340178037734,50.623901077373944,-2.8352909524098511,105.43105378667185,37.088526985074012,-0.50787177943917128,12.864081140072615,-4.8588920625972056
0.0077600000000000073,-27.615890497452376,113.10927084754759,51.831696924058676,-23.303169269450557,118.87365298761451,52.629530705994128,-0.61606536203159301,12.886676187270506,-4.7268997005193354
0.0077800000000000074,-27.661891334454221,112.16738196876757,53.045218326021924,-40.250337018796742,129.35918102340457,65.217235539058223,-0.55302792963904401,12.821818295965135,-4.6813588409420293
0.0078000000000000074,-27.704761266023301,111.21450749855987,54.251115176421003,2.2620248618581087,108.61046035633402,46.574382067621094,-0.58347120640680927,12.802335758056438,-4.589447674253841
0.0078200000000000075,-27.74472046808766,110.25131608794467,55.449933383995401,-19.872545881407731,118.52473081795647,58.597996916419113,-0.69401564631473467,12.822056383762702,-4.4573447000212854
0.0078400000000000067,-27.785967195414202,109.29040772812101,56.654150014400244,-41.152155875163174,126.36576337712816,68.551785201352843,-0.63263447846144161,12.755541800239627,-4.4104944965783677
